agence_cat,biblionumber,collection,collection1,collection2,collection3,collection4,date_transaction,element_initial,point_acces,subd_chrono,subd_forme,subd_geo,subd_sujet,support,unimarc
BnF,544,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1984-04-20,813.54,813.54,ABS,ABS,ABS,ABS,Livre,f676
BnF,544,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1984-04-20,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,546,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1988-01-27,813.54,813.54,ABS,ABS,ABS,ABS,Livre,f676
BnF,546,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1988-01-27,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,549,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,2005-12-05,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,551,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1984-04-20,813.54,813.54,ABS,ABS,ABS,ABS,Livre,f676
BnF,551,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1984-04-20,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,553,"Adultes - Divers",Adultes,Divers,INC,INC,1991-06-06,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,554,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1990-09-06,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,556,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,557,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-07-03,"Musique traditionnelle","Musique traditionnelle - Disques - Iran",ABS,ABS,Iran,Disques,"Disque compact",f606
Roubaix,557,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-07-03,028.1,028.1,ABS,ABS,ABS,ABS,"Disque compact",f679
BnF,558,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,1982-10-26,"Description bibliographique","Description bibliographique - Problèmes et exercices",ABS,ABS,ABS,"Problèmes et exercices",Livre,f606
BnF,558,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,1982-10-26,"00 ","00 ",ABS,ABS,ABS,ABS,Livre,f686
Roubaix,560,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-07-03,"Chansons arabes","Chansons arabes - Disques - Tunisie",ABS,ABS,Tunisie,Disques,"Disque compact",f606
Roubaix,560,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-07-03,021.2,021.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,561,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-07-03,Berbères,"Berbères - Musique",ABS,ABS,ABS,Musique,"Disque compact",f606
Roubaix,561,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-07-03,"Musique traditionnelle","Musique traditionnelle - Disques - Algérie",ABS,ABS,Algérie,Disques,"Disque compact",f606
Roubaix,561,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-07-03,019.1,019.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,562,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Pakistan",ABS,ABS,Pakistan,Disques,"Disque compact",f606
Roubaix,562,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,029.1,029.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,563,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,563,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Percussion, Musique de","Percussion, Musique de - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,563,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,000.2,000.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,564,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Pakistan",ABS,ABS,Pakistan,Disques,"Disque compact",f606
Roubaix,564,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,029.1,029.1,ABS,ABS,ABS,ABS,"Disque compact",f679
BnF,565,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1996-01-22,823,823,ABS,ABS,ABS,ABS,Livre,f686
Autre,566,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,,"Musique traditionnelle","Musique traditionnelle - Disques - Afrique centrale",ABS,ABS,"Afrique centrale",Disques,"Disque compact",f606
Autre,566,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,,Rumbas,"Rumbas - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Autre,566,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,,014.2,014.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,567,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Pakistan",ABS,ABS,Pakistan,Disques,"Disque compact",f606
Roubaix,567,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,029.1,029.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,568,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Iran",ABS,ABS,Iran,Disques,"Disque compact",f606
Roubaix,568,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Ney, Musique de","Ney, Musique de - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,568,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,028.1,028.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,570,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Chansons yiddish","Chansons yiddish - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,570,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,001.1,001.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,571,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2017-05-18,"Chansons yiddish","Chansons yiddish - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,571,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2017-05-18,001.2,001.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,572,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Pakistan",ABS,ABS,Pakistan,Disques,"Disque compact",f606
Roubaix,572,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,029.1,029.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,573,"Adultes - Comprendre et se former - Langues étrangères",Adultes,"Comprendre et se former","Langues étrangères",INC,2009-09-16,Puériculture,"Puériculture - Manuels d'enseignement",ABS,ABS,ABS,"Manuels d'enseignement",Livre,f606
Roubaix,573,"Adultes - Comprendre et se former - Langues étrangères",Adultes,"Comprendre et se former","Langues étrangères",INC,2009-09-16,Grossesse,Grossesse,ABS,ABS,ABS,ABS,Livre,f606
Roubaix,573,"Adultes - Comprendre et se former - Langues étrangères",Adultes,"Comprendre et se former","Langues étrangères",INC,2009-09-16,Nourrissons,Nourrissons,ABS,ABS,ABS,ABS,Livre,f606
Roubaix,574,"Adultes - Comprendre et se former - Langues étrangères",Adultes,"Comprendre et se former","Langues étrangères",INC,2009-09-16,Puériculture,"Puériculture - Manuels d'enseignement",ABS,ABS,ABS,"Manuels d'enseignement",Livre,f606
Roubaix,574,"Adultes - Comprendre et se former - Langues étrangères",Adultes,"Comprendre et se former","Langues étrangères",INC,2009-09-16,Enfants,"Enfants - Alimentation",ABS,ABS,ABS,Alimentation,Livre,f606
Roubaix,575,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,2005-12-05,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,576,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Inde",ABS,ABS,Inde,Disques,"Disque compact",f606
Roubaix,576,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,031.1,031.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,577,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Inde",ABS,ABS,Inde,Disques,"Disque compact",f606
Roubaix,577,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,031.1,031.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,578,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Inde",ABS,ABS,Inde,Disques,"Disque compact",f606
Roubaix,578,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,031.1,031.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,579,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,Salsa,"Salsa - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,579,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,Musique,"Musique - Disques - Cuba",ABS,ABS,Cuba,Disques,"Disque compact",f606
Roubaix,579,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,053.2,053.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,582,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Inde",ABS,ABS,Inde,Disques,"Disque compact",f606
Roubaix,582,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Santūr, Musique de","Santūr, Musique de - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,582,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,031.1,031.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,583,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Inde",ABS,ABS,Inde,Disques,"Disque compact",f606
Roubaix,583,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,031.1,031.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,584,"Patrimoine - Patrimoine écrit",Patrimoine,"Patrimoine écrit",INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,585,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,586,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,587,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Inde",ABS,ABS,Inde,Disques,"Disque compact",f606
Roubaix,587,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,Sarode,"Sarode - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,587,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,031.1,031.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,588,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-01-31,Musique,"Musique - Disques - Inde",ABS,ABS,Inde,Disques,"Disque compact",f606
Roubaix,588,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2016-01-31,031.1,031.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,589,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Maroc",ABS,ABS,Maroc,Disques,"Disque compact",f606
Roubaix,589,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,021.1,021.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,590,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,591,"Adultes - Divers",Adultes,Divers,INC,INC,1994-11-30,Musique,"Musique - Bibliographie",ABS,ABS,ABS,Bibliographie,Livre,f606
BnF,591,"Adultes - Divers",Adultes,Divers,INC,INC,1994-11-30,"Imprimés français","Imprimés français - Bibliographie - 1945-1990",1945-1990,ABS,ABS,Bibliographie,Livre,f606
BnF,591,"Adultes - Divers",Adultes,Divers,INC,INC,1994-11-30,"0  ","0  ",ABS,ABS,ABS,ABS,Livre,f686
Roubaix,592,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,593,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,1984-04-20," Livres illustrés pour enfants"," Livres illustrés pour enfants - France - 1945-1990",1945-1990,ABS,France,ABS,Livre,f606
BnF,593,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,1984-04-20,"Illustrateurs pour la jeunesse","Illustrateurs pour la jeunesse - France",ABS,ABS,France,ABS,Livre,f606
BnF,593,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,1984-04-20,"741.642 0944","741.642 0944",ABS,ABS,ABS,ABS,Livre,f676
BnF,593,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,1984-04-20,"70 ","70 ",ABS,ABS,ABS,ABS,Livre,f686
Roubaix,594,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Chants sacrés","Chants sacrés - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
